MeteringPointGSRN;Product Type;Resolution;Unit Type;Reading Type;Start Time;Quantity;Quality
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T08:30:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T08:45:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T09:00:00Z;0,104000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T09:15:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T09:30:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T09:45:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T10:00:00Z;0,120000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T10:15:00Z;0,112000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T10:30:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T10:45:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T11:00:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T11:15:00Z;0,099000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T11:30:00Z;0,110000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T11:45:00Z;0,120000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T12:00:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T12:15:00Z;0,126000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T12:30:00Z;0,110000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T12:45:00Z;0,105000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T13:00:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T13:15:00Z;0,116000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T13:30:00Z;0,118000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T13:45:00Z;0,139000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T14:00:00Z;0,110000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T14:15:00Z;0,107000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T14:30:00Z;0,099000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T14:45:00Z;0,112000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T15:00:00Z;0,125000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T15:15:00Z;0,130000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T15:30:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T15:45:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T16:00:00Z;0,101000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T16:15:00Z;0,102000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T16:30:00Z;0,112000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T16:45:00Z;0,118000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T17:00:00Z;0,116000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T17:15:00Z;0,116000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T17:30:00Z;0,111000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T17:45:00Z;0,096000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T18:00:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T18:15:00Z;0,103000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T18:30:00Z;0,161000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T18:45:00Z;0,198000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T19:00:00Z;0,201000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T19:15:00Z;0,202000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T19:30:00Z;0,199000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T19:45:00Z;0,198000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T20:00:00Z;0,180000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T20:15:00Z;0,179000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T20:30:00Z;0,172000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-02T20:45:00Z;0,177000;OK
