MeteringPointGSRN;Product Type;Resolution;Unit Type;Reading Type;Start Time;Quantity;Quality
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T16:00:00Z;0,825000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T17:00:00Z;0,752000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T18:00:00Z;0,732000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T19:00:00Z;0,685000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T20:00:00Z;0,658000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T21:00:00Z;0,728000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T22:00:00Z;0,827000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-29T23:00:00Z;0,684000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T00:00:00Z;0,700000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T01:00:00Z;0,696000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T02:00:00Z;0,682000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T03:00:00Z;0,604000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T04:00:00Z;0,559000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T05:00:00Z;0,635000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T06:00:00Z;0,625000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T07:00:00Z;0,652000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T08:00:00Z;0,657000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T09:00:00Z;0,608000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T10:00:00Z;0,665000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T11:00:00Z;0,625000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T12:00:00Z;0,581000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T13:00:00Z;0,651000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T14:00:00Z;0,643000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T15:00:00Z;0,663000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T16:00:00Z;0,553000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T17:00:00Z;3,683000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T18:00:00Z;4,772000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T19:00:00Z;3,839000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T20:00:00Z;3,869000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T21:00:00Z;2,747000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T22:00:00Z;0,885000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-30T23:00:00Z;0,813000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T00:00:00Z;0,520000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T01:00:00Z;0,536000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T02:00:00Z;0,570000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T03:00:00Z;0,577000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T04:00:00Z;0,572000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T05:00:00Z;0,554000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T06:00:00Z;0,583000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T07:00:00Z;3,421000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T08:00:00Z;5,116000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T09:00:00Z;4,306000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T10:00:00Z;3,485000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T11:00:00Z;0,669000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T12:00:00Z;0,688000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T13:00:00Z;0,836000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T14:00:00Z;0,852000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T15:00:00Z;0,732000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T16:00:00Z;0,755000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T17:00:00Z;0,744000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T18:00:00Z;0,754000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T19:00:00Z;0,771000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T20:00:00Z;0,747000;OK
TEST_METERINGPOINT;TEST_PRODUCT;PT1H;kWh;BN01;2023-01-31T21:00:00Z;0,790000;OK
